,courses_id,course_name,department_id
4483,GREK 7013, Graduate Seminar in Greek Literature,GREK
4484,HEBR 1010," Beginning Modern Hebrew, First Semester",HEBR
4485,HEBR 1020," Beginning Modern Hebrew, Second Semester",HEBR
4486,HEBR 1030," Beginning Biblical Hebrew, First Semester",HEBR
4487,HEBR 1050, Intensive Beginning Modern Hebrew,HEBR
4488,HEBR 2030," Intermediate Biblical Hebrew, First Semester",HEBR
4489,HEBR 2040," Intermediate Biblical Hebrew, Second Semester",HEBR
4490,HEBR 2110," Intermediate Modern Hebrew, First Semester",HEBR
4491,HEBR 2120," Intermediate Modern Hebrew, Second Semester",HEBR
4492,HEBR 3010," Third Year Modern Hebrew, First Semester",HEBR
4493,HEBR 3020," Third Year Modern Hebrew, Second Semester",HEBR
4494,HEBR 3030," Advanced Biblical Hebrew, Third Year, First Semester",HEBR
4495,HEBR 3202," Women, Gender & Sexuality in Jewish Texts & Traditions",HEBR
4496,HEBR 3840, Independent Study,HEBR
4497,HEBR 3850, Independent Study,HEBR
4498,HEBR 4101, Topics in Hebrew Studies,HEBR
4499,HEBR 4203," Israeli Literature: Exile, Nation, Home",HEBR
4500,HEBR 4301, Venice: The Cradle of European Jewish Culture,HEBR
4501,HIND 1010, Beginning Hindi 1,HIND
4502,HIND 1011, Introduction to South Asian Civilizations,HIND
4503,HIND 1020, Beginning Hindi 2,HIND
4504,HIND 2110, Intermediate Hindi 1,HIND
4505,HIND 2120, Intermediate Hindi 2,HIND
4506,HIND 3110, Advanced Hindi 1,HIND
4507,HIND 3120, Advanced Hindi 2,HIND
4508,HIND 3400, Special Topics,HIND
4509,HIND 3441, Screening India: A History of Bollywood Cinema,HIND
4510,HIND 3651, Living Indian Epics: The Ramayana and the Mahabharata in the Modern Political Imagination,HIND
4511,HIND 3661, South Asian Diasporas: Imagining Home Abroad,HIND
4512,HIND 3811, The Power of the Word: Subversive and Censored 20th Century Indo-Pakistani Literature,HIND
4513,HIND 3831, The Many Faces of Krishna in South Asia Literature and Culture,HIND
4514,HIND 3851, Devotional Literature in South Asia,HIND
4515,HIND 4900, Independent Study,HIND
4516,HIST 1011," Greeks, Romans, Kings & Crusaders: European History to 1600",HIST
4517,HIST 1012," Empire, Revolution and Global War: European History Since 1600",HIST
4518,HIST 1015, American History to 1865,HIST
4519,HIST 1018, Introduction to Early Latin American History to 1810,HIST
4520,HIST 1025, American History since 1865,HIST
4521,HIST 1028, Introduction to Modern Latin American History since 1800,HIST
4522,HIST 1051, The World of the Ancient Greeks,HIST
4523,HIST 1061, The Rise and Fall of Ancient Rome,HIST
4524,HIST 1113, Introduction to British History to 1660,HIST
4525,HIST 1123, Introduction to British History Since 1660,HIST
4526,HIST 1218, Introduction to Sub-Saharan African History to 1800,HIST
4527,HIST 1228, Introduction to Sub-Saharan African History Since 1800,HIST
4528,HIST 1308, Introduction to Middle Eastern History,HIST
4529,HIST 1438, Introduction to Korean History,HIST
4530,HIST 1518, Introduction to South Asian History to 1757,HIST
4531,HIST 1528, Introduction to South Asian History since 1757,HIST
4532,HIST 1618, Introduction to Chinese History to 1644,HIST
4533,HIST 1623, Introduction to Central and East European History since 1770,HIST
4534,HIST 1628, Introduction to Chinese History since 1644,HIST
4535,HIST 1708, Introduction to Japanese History,HIST
4536,HIST 1800, Introduction to Global History,HIST
4537,HIST 1818, Jewish History to 1492,HIST
4538,HIST 1828, Jewish History Since 1492,HIST
4539,HIST 1830, Global History of Holocaust and Genocide,HIST
4540,HIST 2015, Themes in Early American History,HIST
4541,HIST 2100, Revolution in History,HIST
4542,HIST 2110, History of Early Modern Societies,HIST
4543,HIST 2126, Issues in Modern U.S. Politics and Foreign Relations,HIST
4544,HIST 2166, The Vietnam Wars,HIST
4545,HIST 2170, History of Christianity 1: To the Reformation,HIST
4546,HIST 2220, History of War and Society,HIST
4547,HIST 2326, Issues in the History of U.S. Society and Culture,HIST
4548,HIST 2437, African American History,HIST
4549,HIST 2476, United States Legal History,HIST
4550,HIST 2500, Fact and Fiction in History,HIST
4551,HIST 2516, America Through Baseball,HIST
4552,HIST 2566, Made in America: Work and Workers in American History,HIST
4553,HIST 2616, History of Gender in America,HIST
4554,HIST 2629, China in World History,HIST
4555,HIST 2728, Militarism in Japanese History,HIST
4556,HIST 2830, Disease and Public Health in Global History,HIST
4557,HIST 3012, Seminar in Modern European History,HIST
4558,HIST 3018, Seminar in Latin American History,HIST
4559,HIST 3020, Historical Thinking & Writing,HIST
4560,HIST 3109, Seminar in Asian History,HIST
4561,HIST 3110, Honors Seminar,HIST
4562,HIST 3112, Seminar in Renaissance and Reformation,HIST
4563,HIST 3113, Seminar in Medieval and Early Modern English History,HIST
4564,HIST 3115, Seminar in Early American History,HIST
4565,HIST 3116, Seminar in American Diplomatic History,HIST
4566,HIST 3120, Honors Thesis,HIST
4567,HIST 3133, Seminar in Britain since 1688,HIST
4568,HIST 3212, Seminar in Early Modern Europe,HIST
4569,HIST 3218, Seminar in African History,HIST
4570,HIST 3317, Seminar in the American West,HIST
4571,HIST 3328, Seminar in Middle Eastern History,HIST
4572,HIST 3414, Seminar in Modern European Thought and Culture,HIST
4573,HIST 3415, Seminar in Recent American History,HIST
4574,HIST 3416, Seminar in American Society and Thought,HIST
4575,HIST 3417, Seminar in African American History,HIST
4576,HIST 3511, Seminar in Medieval History,HIST
4577,HIST 3516," American Culture and Reform, 1880--1920",HIST
4578,HIST 3616, Seminar in U.S. Women's History,HIST
4579,HIST 3628, Seminar in Recent Chinese History,HIST
4580,HIST 3713, Seminar in Russian History,HIST
4581,HIST 3718, Seminar in Japanese History,HIST
4582,HIST 3800, Seminar in Global History,HIST
4583,HIST 3840, Independent Study,HIST
4584,HIST 3841, Independent Study,HIST
4585,HIST 3842, Independent Study,HIST
4586,HIST 3843, Independent Study,HIST
4587,HIST 3844, Independent Study,HIST
4588,HIST 3845, Independent Study,HIST
4589,HIST 3846, Independent Study,HIST
4590,HIST 3847, Independent Study,HIST
4591,HIST 3848, Independent Study,HIST
4592,HIST 3849, Independent Study,HIST
4593,HIST 4013, Law and Society in Premodern England to 1688,HIST
4594,HIST 4018," Aztecs, Incas, and the Spanish Conquest of the Americas",HIST
4595,HIST 4020, Topics in Comparative History,HIST
4596,HIST 4021, Athens and Greek Democracy,HIST
4597,HIST 4031, Alexander the Great and the Rise of Macedonia,HIST
4598,HIST 4040, The History of Space Exploration and Defense,HIST
4599,HIST 4041, Classical Greek Political Thought,HIST
4600,HIST 4050, A Global History of World War II,HIST
4601,HIST 4053," Britain and the Empire, 1688-1964",HIST
4602,HIST 4061, Twilight of Antiquity,HIST
4603,HIST 4071, Seminar in Ancient Social History,HIST
4604,HIST 4081, The Roman Republic,HIST
4605,HIST 4091, The Roman Empire,HIST
4606,HIST 4101, Greek and Roman Slavery,HIST
4607,HIST 4103, England from the Viking Age to the Tudors,HIST
4608,HIST 4109, World War II in Asia and the Pacific,HIST
4609,HIST 4116," History of U.S. Foreign Relations, 1865-1940",HIST
4610,HIST 4117, Colorado History,HIST
4611,HIST 4118, History of Mexico to 1821,HIST
4612,HIST 4122, Europe During the Renaissance,HIST
4613,HIST 4123, Kings & Commoners in an Age of Crisis: English History 1327-1487,HIST
4614,HIST 4125, Early American History to 1763,HIST
4615,HIST 4126, History of U.S. Foreign Relations Since 1941,HIST
4616,HIST 4128, The History of Modern Mexico Since 1821,HIST
4617,HIST 4131, The Origins of Christianity,HIST
4618,HIST 4133, The Tudors: British History 1485-1603,HIST
4619,HIST 4143, The Making of Great Britain: British History 1603-1714,HIST
4620,HIST 4146, U.S. Military History since 1898,HIST
4621,HIST 4158, History of Modern Brazil,HIST
4622,HIST 4166, The Vietnam War in Politics and Culture,HIST
4623,HIST 4190, French Connections: Contemporary France and America in Historical Context,HIST
4624,HIST 4205," The Colonial Wars and the Coming of American Independence, 1739-1776",HIST
4625,HIST 4207, The American West to 1800,HIST
4626,HIST 4212," The Age of Religious Wars: Reformation Europe,1500-1648",HIST
4627,HIST 4215," The Revolutionary War and the Making of the American Republic, 1775-1801",HIST
4628,HIST 4217, The American West in the 19th Century,HIST
4629,HIST 4218, Lost Kingdoms & Caliphates: West Africa to 1900,HIST
4630,HIST 4222," War and the European State, 1618-1793",HIST
4631,HIST 4223, The French Revolution and Napoleon,HIST
4632,HIST 4227, The American West in the 20th Century,HIST
4633,HIST 4232," From Absolutism to Revolution in Europe, 1648-1789",HIST
4634,HIST 4233, History of France since 1815,HIST
4635,HIST 4235, Jacksonian America,HIST
4636,HIST 4238, History of Southern Africa,HIST
4637,HIST 4258, Africa under European Colonial Rule,HIST
4638,HIST 4303, Venice and Florence during the Renaissance,HIST
4639,HIST 4304, The Cosmos in Premodern Mediterranean Societies,HIST
4640,HIST 4312, 19th Century Europe,HIST
4641,HIST 4313, History of Modern Italy,HIST
4642,HIST 4315, Civil War and Reconstruction,HIST
4643,HIST 4320," The History of the Mediterranean, 600 CE-1600 CE",HIST
4644,HIST 4323, Mafia and Terrorism: Organized Violence in Italy,HIST
4645,HIST 4326, Epidemic Disease in US History,HIST
4646,HIST 4328," The Modern Middle East, 1600 to the Present",HIST
4647,HIST 4329," Islam in the Modern World: Revivalism, Modernism, and Fundamentalism, 1800-2001",HIST
4648,HIST 4336, Nineteenth-Century American Thought and Culture,HIST
4649,HIST 4338, History of Modern Israel/Palestine,HIST
4650,HIST 4339, Borderlands of the British Empire,HIST
4651,HIST 4343, Spain and Portugal during the Golden Age,HIST
4652,HIST 4346, Twentieth-Century American Thought and Culture,HIST
4653,HIST 4348, Topics in Jewish History,HIST
4654,HIST 4349, Decolonization of the British Empire,HIST
4655,HIST 4359, The Global History of Modern Arabia,HIST
4656,HIST 4366," Culture Wars: Modernism, Mass Culture, and the Modern U.S.",HIST
4657,HIST 4378, History of Modern Jewish-Muslim Relations,HIST
4658,HIST 4388, History Today: Global Intensive in Israel/Palestine,HIST
4659,HIST 4412," Europe, 1890-1945",HIST
4660,HIST 4414," European Thought and Culture, 1750-1870",HIST
4661,HIST 4415, Teddy Roosevelt's America - the U.S. from 1877 to 1917,HIST
4662,HIST 4416, Environmental History of North America,HIST
4663,HIST 4422, World War I in Europe,HIST
4664,HIST 4423," German History 1848-1989: Weimar Republic, Nazism, State Socialism",HIST
4665,HIST 4424," Modern European Thought and Culture, 1870-Present",HIST
4666,HIST 4425," United States History, 1917-1945",HIST
4667,HIST 4433, Nazi Germany and the Holocaust,HIST
4668,HIST 4435, From the Cold War to the Counterculture: U.S. History 1945-73,HIST
4669,HIST 4437," African American History, 1619--1865",HIST
4670,HIST 4442, Europe since 1945,HIST
4671,HIST 4444, Topics in Modern European Thought,HIST
4672,HIST 4445, United States History since 1973,HIST
4673,HIST 4447," African American History, 1865 - Present",HIST
4674,HIST 4448, Wars of Liberation in Southeast Asia,HIST
4675,HIST 4454, Jewish Thought in Modern History,HIST
4676,HIST 4511, Europe in the Dark Ages (400-1000 A.D.),HIST
4677,HIST 4516, U.S. Society in the 19th Century,HIST
4678,HIST 4521, Europe in the High Middle Ages (1000-1400 A.D.),HIST
4679,HIST 4524, Expulsions and Diasporas: The Jews of Spain and Portugal,HIST
4680,HIST 4526," Immigrants, Workers and the 1 percent - Recent U.S. Social History",HIST
4681,HIST 4527, Mexican-American History since 1848,HIST
4682,HIST 4528, Islam in South and Southeast Asia (1000   to the Present),HIST
4683,HIST 4534, Modern European Jewish History,HIST
4684,HIST 4538, History of Modern India,HIST
4685,HIST 4544, History of Yiddish Culture,HIST
4686,HIST 4546, Popular Culture in the Modern United States,HIST
4687,HIST 4548, Women in Modern India,HIST
4688,HIST 4556, The History of America through Baseball,HIST
4689,HIST 4558, Buddha to Gandhi: A History of Indian Nonviolence,HIST
4690,HIST 4616, History of Gender and Sexuality in the United States to 1870,HIST
4691,HIST 4617, Native North American History I: Human Settlement to 1815,HIST
4692,HIST 4618, Early Modern China: From Genghis Khan to the Opium War,HIST
4693,HIST 4619, Women in East Asian History,HIST
4694,HIST 4620, A Global History of Sexuality: The Modern Era,HIST
4695,HIST 4623, History of Eastern Europe Since 1914,HIST
4696,HIST 4626, History of Gender and Sexuality in the United States from 1870,HIST
4697,HIST 4627, Native North American History II: 1815 to Present,HIST
4698,HIST 4628," Modern China: Collapse of Imperial Brilliance, 1644-1949",HIST
4699,HIST 4636," Lesbian and Gay History: Culture, Politics, and Social Change in the United States",HIST
4700,HIST 4638," Contemporary China: Radicalism and Reform, 1949 to Present",HIST
4701,HIST 4640," Women, Gender and War",HIST
4702,HIST 4643, Poland since the 16th Century: Democracy and Nation,HIST
4703,HIST 4648," Inventing Chinese Modernity, 1800 to Present",HIST
4704,HIST 4658, China and Islam from the 7th Century to the 20th Century,HIST
4705,HIST 4688, Window on Modern China,HIST
4706,HIST 4711," The Medieval Crusades: Holy War and Its History, 1095-1400",HIST
4707,HIST 4713, History of Russia through the 17th Century,HIST
4708,HIST 4718," Ancient, Classical, and Medieval Japanese History",HIST
4709,HIST 4723, Imperial Russia,HIST
4710,HIST 4726, A Nation of Immigrants: Immigration in American History,HIST
4711,HIST 4728, Modern Japanese History,HIST
4712,HIST 4733, The Russian Revolution and the Soviet Regime,HIST
4713,HIST 4738, History of Early Modern Japan (1590-1868),HIST
4714,HIST 4758," The History of Postwar Japan, 1945 to Present",HIST
4715,HIST 4761, Roman Law,HIST
4716,HIST 4776, History and Genealogy in American Society,HIST
4717,HIST 4800, Special Topics in Global History,HIST
4718,HIST 4803, Special Topics in European History,HIST
4719,HIST 4806, Special Topics in American History,HIST
4720,HIST 4808, Special Topics in World Areas History,HIST
4721,HIST 4820, Human Rights: Historical Perspectives,HIST
4722,HIST 4827, Modern U.S. Jewish History since 1880,HIST
4723,HIST 4830, Human Trafficking in Global Perspective,HIST
4724,HIST 4837, Jews in the American West,HIST
4725,HIST 4930, History Internship,HIST
4726,HIST 4990," History Lab: Methods, Sources, and Practices of the Past",HIST
4727,HIST 5000, Historical Methods: Introduction to the Professional Study of History,HIST
4728,HIST 5012, Graduate Colloquium in European History,HIST
4729,HIST 5013, Law and Society in Premodern England to 1688,HIST
4730,HIST 5053," Britain and the Empire, 1688-1964",HIST
4731,HIST 5061, Twilight of Antiquity,HIST
4732,HIST 5106, Graduate Colloquium in United States History,HIST
4733,HIST 5116," History of U.S. Foreign Relations, 1865-1940",HIST
4734,HIST 5125, Early American History to 1763,HIST
4735,HIST 5126, History of U.S. Foreign Relations Since 1941,HIST
4736,HIST 5128, The History of Modern Mexico Since 1821,HIST
4737,HIST 5129, Colloquium in Modern Asian History,HIST
4738,HIST 5205," The Colonial Wars and the Coming of American Independence, 1739-1776",HIST
4739,HIST 5215," The Revolutionary War and the Making of the American Republic, 1775-1801",HIST
4740,HIST 5222," War and the European State, 1618-1793",HIST
4741,HIST 5223, The French Revolution and Napoleon,HIST
4742,HIST 5235, Jacksonian America,HIST
4743,HIST 5303, Venice and Florence during the Renaissance,HIST
4744,HIST 5328," The Modern Middle East, 1600 to the Present",HIST
4745,HIST 5339, Borderlands of the British Empire,HIST
4746,HIST 5343, Spain and Portugal during the Golden Age,HIST
4747,HIST 5349, Decolonization of the British Empire,HIST
4748,HIST 5422, World War I in Europe,HIST
4749,HIST 5448, Wars of Liberation in Southeast Asia,HIST
4750,HIST 5538, History of Modern India,HIST
4751,HIST 5544, History of Yiddish Culture,HIST
4752,HIST 5548, Women in Modern India,HIST
4753,HIST 5616, History of Gender and Sexuality in the United States to 1870,HIST
4754,HIST 5619, Women in East Asian History,HIST
4755,HIST 5628," Modern China: Collapse of Imperial Brilliance, 1644-1949",HIST
4756,HIST 5636," Lesbian and Gay History: Culture, Politics, and Social Change in the United States",HIST
4757,HIST 5638," Contemporary China: Radicalism and Reform, 1949 to Present",HIST
4758,HIST 5658, China and Islam from the 7th Century to the 20th Century,HIST
4759,HIST 5728, Modern Japanese History,HIST
4760,HIST 5738, History of Early Modern Japan (1590-1868),HIST
4761,HIST 5761, Roman Law,HIST
4762,HIST 5840, Independent Study,HIST
4763,HIST 5841, Independent Study,HIST
4764,HIST 5842, Independent Study,HIST
4765,HIST 5843, Independent Study,HIST
4766,HIST 5844, Independent Study-Europe/Topical,HIST
4767,HIST 5845, Independent Study,HIST
4768,HIST 5846, Independent Study,HIST
4769,HIST 5847, Independent Study,HIST
4770,HIST 5848, Independent Study,HIST
4771,HIST 5849, Independent Study,HIST
4772,HIST 6000, Teaching History in the University,HIST
4773,HIST 6012, Readings in Modern European History,HIST
4774,HIST 6019, Readings in World History,HIST
4775,HIST 6020, Modern Empires: Readings in Imperial History,HIST
4776,HIST 6028, Readings in Modern Latin American History,HIST
4777,HIST 6030, Readings: Frontiers and Borderlands in the Americas,HIST
4778,HIST 6109, Readings in Asian History,HIST
4779,HIST 6113, Readings in English History to 1714,HIST
4780,HIST 6115, Readings in American Colonial History,HIST
4781,HIST 6116, Readings in American Diplomatic History,HIST
4782,HIST 6123, Readings in English History Since 1688,HIST
4783,HIST 6150, Critical and Theoretical Issues in Museums,HIST
4784,HIST 6212, Readings in 17th Century Europe,HIST
4785,HIST 6317, Readings in the American West,HIST
4786,HIST 6326, Readings in United States Intellectual History,HIST
4787,HIST 6329, Readings in Comparative Ethnohistory,HIST
